1,icy,minecraft:frozen_river,MONSTER,graveyard:reaper,10,1,1
1,icy,minecraft:snowy_taiga,MONSTER,graveyard:reaper,10,1,1
1,icy,minecraft:ice_spikes,MONSTER,graveyard:reaper,10,1,1
1,taiga,minecraft:taiga,MONSTER,graveyard:reaper,10,1,1
1,taiga,environmental:pine_barrens,MONSTER,graveyard:reaper,10,1,1
1,taiga,environmental:snowy_pine_barrens,MONSTER,graveyard:reaper,10,1,1
1,taiga,minecraft:old_growth_pine_taiga,MONSTER,graveyard:reaper,10,1,1
1,taiga,minecraft:old_growth_spruce_taiga,MONSTER,graveyard:reaper,10,1,1
1,desert,minecraft:desert,MONSTER,graveyard:reaper,10,1,1
1,desert,atmospheric:snowy_scrubland,MONSTER,graveyard:reaper,10,1,1
1,desert,atmospheric:scrubland,MONSTER,graveyard:reaper,10,1,1
1,desert,atmospheric:rocky_dunes,MONSTER,graveyard:reaper,10,1,1
1,desert,atmospheric:petrified_dunes,MONSTER,graveyard:reaper,10,1,1
1,desert,atmospheric:dunes,MONSTER,graveyard:reaper,10,1,1
1,desert,atmospheric:flourishing_dunes,MONSTER,graveyard:reaper,10,1,1
1,desert,atmospheric:spiny_thicket,MONSTER,graveyard:reaper,10,1,1
1,badlands,minecraft:badlands,MONSTER,graveyard:reaper,10,1,1
1,badlands,minecraft:wooded_badlands,MONSTER,graveyard:reaper,10,1,1
1,jungle,minecraft:jungle,MONSTER,graveyard:reaper,10,1,1
1,jungle,atmospheric:rainforest_basin,MONSTER,graveyard:reaper,10,1,1
1,jungle,atmospheric:rainforest,MONSTER,graveyard:reaper,10,1,1
1,jungle,atmospheric:sparse_rainforest,MONSTER,graveyard:reaper,10,1,1
1,jungle,atmospheric:sparse_rainforest_basin,MONSTER,graveyard:reaper,10,1,1
1,jungle,atmospheric:kousa_jungle,MONSTER,graveyard:reaper,10,1,1
1,jungle,minecraft:sparse_jungle,MONSTER,graveyard:reaper,10,1,1
1,jungle,minecraft:bamboo_jungle,MONSTER,graveyard:reaper,10,1,1
1,swamp,minecraft:swamp,MONSTER,graveyard:reaper,10,1,1
1,swamp,environmental:marsh,MONSTER,graveyard:reaper,10,1,1
1,swamp,minecraft:mangrove_swamp,MONSTER,graveyard:reaper,10,1,1
1,ocean,minecraft:ocean,MONSTER,graveyard:reaper,10,1,1
1,ocean,minecraft:lukewarm_ocean,MONSTER,graveyard:reaper,10,1,1
1,ocean,minecraft:deep_lukewarm_ocean,MONSTER,graveyard:reaper,10,1,1
1,ocean,minecraft:deep_cold_ocean,MONSTER,graveyard:reaper,10,1,1
1,ocean,minecraft:cold_ocean,MONSTER,graveyard:reaper,10,1,1
1,ocean,minecraft:deep_ocean,MONSTER,graveyard:reaper,10,1,1
1,ocean,minecraft:warm_ocean,MONSTER,graveyard:reaper,10,1,1
1,frozen_ocean,minecraft:frozen_ocean,MONSTER,graveyard:reaper,10,1,1
1,frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,graveyard:reaper,10,1,1
1,dark_forest,minecraft:dark_forest,MONSTER,graveyard:reaper,10,1,1
1,dark_forest,atmospheric:aspen_parkland,MONSTER,graveyard:reaper,10,1,1
1,mountains,minecraft:frozen_peaks,MONSTER,graveyard:reaper,10,1,1
1,mountains,minecraft:windswept_hills,MONSTER,graveyard:reaper,10,1,1
1,mountains,minecraft:windswept_gravelly_hills,MONSTER,graveyard:reaper,10,1,1
1,mountains,minecraft:grove,MONSTER,graveyard:reaper,10,1,1
1,mountains,minecraft:jagged_peaks,MONSTER,graveyard:reaper,10,1,1
1,mountains,minecraft:stony_peaks,MONSTER,graveyard:reaper,10,1,1
1,mountains,minecraft:snowy_slopes,MONSTER,graveyard:reaper,10,1,1
1,lush_caves,minecraft:lush_caves,MONSTER,graveyard:reaper,10,1,1
1,none,galosphere:crystal_canyons,MONSTER,graveyard:reaper,10,1,1
1,none,galosphere:lichen_caves,MONSTER,graveyard:reaper,10,1,1
1,none,minecraft:dripstone_caves,MONSTER,graveyard:reaper,10,1,1
1,savanna, minecraft:savanna, MONSTER,graveyard:revenant,10,1,1
1,savanna, minecraft:savanna_plateau, MONSTER,graveyard:revenant,10,1,1
1,savanna, minecraft:windswept_savanna, MONSTER,graveyard:revenant,10,1,1
1,none,minecraft:mushroom_fields, MONSTER,graveyard:revenant,10,1,1
1,beach,minecraft:beach,MONSTER,graveyard:revenant,10,1,1
1,beach,minecraft:snowy_beach,MONSTER,graveyard:revenant,10,1,1
1,none,minecraft:stony_shore,MONSTER,graveyard:revenant,10,1,1
1,forest,minecraft:forest,MONSTER,graveyard:revenant,10,1,1
1,forest,atmospheric:laurel_forest,MONSTER,graveyard:revenant,10,1,1
1,forest,autumnity:maple_forest,MONSTER,graveyard:revenant,10,1,1
1,forest,environmental:blossom_woods,MONSTER,graveyard:revenant,10,1,1
1,forest,minecraft:birch_forest,MONSTER,graveyard:revenant,10,1,1
1,forest,minecraft:flower_forest,MONSTER,graveyard:revenant,10,1,1
1,forest,minecraft:old_growth_birch_forest,MONSTER,graveyard:revenant,10,1,1
1,forest,minecraft:windswept_forest,MONSTER,graveyard:revenant,10,1,1
1,plains,minecraft:plains,MONSTER,graveyard:revenant,10,1,1
1,plains,autumnity:pumpkin_fields,MONSTER,graveyard:revenant,10,1,1
1,plains,environmental:blossom_valleys,MONSTER,graveyard:revenant,10,1,1
1,plains,minecraft:meadow,MONSTER,graveyard:revenant,10,1,1
1,plains,minecraft:sunflower_plains,MONSTER,graveyard:revenant,10,1,1
1,river,minecraft:river,MONSTER,graveyard:revenant,10,1,1
1,icy,minecraft:snowy_plains,MONSTER,graveyard:revenant,10,1,1
1,icy,minecraft:frozen_river,MONSTER,graveyard:revenant,10,1,1
1,icy,minecraft:snowy_taiga,MONSTER,graveyard:revenant,10,1,1
1,icy,minecraft:ice_spikes,MONSTER,graveyard:revenant,10,1,1
1,taiga,minecraft:taiga,MONSTER,graveyard:revenant,10,1,1
1,taiga,environmental:pine_barrens,MONSTER,graveyard:revenant,10,1,1
1,taiga,environmental:snowy_pine_barrens,MONSTER,graveyard:revenant,10,1,1
1,taiga,minecraft:old_growth_pine_taiga,MONSTER,graveyard:revenant,10,1,1
1,taiga,minecraft:old_growth_spruce_taiga,MONSTER,graveyard:revenant,10,1,1
1,desert,minecraft:desert,MONSTER,graveyard:revenant,10,1,1
1,desert,atmospheric:snowy_scrubland,MONSTER,graveyard:revenant,10,1,1
1,desert,atmospheric:scrubland,MONSTER,graveyard:revenant,10,1,1
1,desert,atmospheric:rocky_dunes,MONSTER,graveyard:revenant,10,1,1
1,desert,atmospheric:petrified_dunes,MONSTER,graveyard:revenant,10,1,1
1,desert,atmospheric:dunes,MONSTER,graveyard:revenant,10,1,1
1,desert,atmospheric:flourishing_dunes,MONSTER,graveyard:revenant,10,1,1
1,desert,atmospheric:spiny_thicket,MONSTER,graveyard:revenant,10,1,1
1,badlands,minecraft:badlands,MONSTER,graveyard:revenant,10,1,1
1,badlands,minecraft:wooded_badlands,MONSTER,graveyard:revenant,10,1,1
1,jungle,minecraft:jungle,MONSTER,graveyard:revenant,10,1,1
1,jungle,atmospheric:rainforest_basin,MONSTER,graveyard:revenant,10,1,1
1,jungle,atmospheric:rainforest,MONSTER,graveyard:revenant,10,1,1
1,jungle,atmospheric:sparse_rainforest,MONSTER,graveyard:revenant,10,1,1
1,jungle,atmospheric:sparse_rainforest_basin,MONSTER,graveyard:revenant,10,1,1
1,jungle,atmospheric:kousa_jungle,MONSTER,graveyard:revenant,10,1,1
1,jungle,minecraft:sparse_jungle,MONSTER,graveyard:revenant,10,1,1
1,jungle,minecraft:bamboo_jungle,MONSTER,graveyard:revenant,10,1,1
1,swamp,minecraft:swamp,MONSTER,graveyard:revenant,10,1,1
1,swamp,environmental:marsh,MONSTER,graveyard:revenant,10,1,1
1,swamp,minecraft:mangrove_swamp,MONSTER,graveyard:revenant,10,1,1
1,ocean,minecraft:ocean,MONSTER,graveyard:revenant,10,1,1
1,ocean,minecraft:lukewarm_ocean,MONSTER,graveyard:revenant,10,1,1
1,ocean,minecraft:deep_lukewarm_ocean,MONSTER,graveyard:revenant,10,1,1
1,ocean,minecraft:deep_cold_ocean,MONSTER,graveyard:revenant,10,1,1
1,ocean,minecraft:cold_ocean,MONSTER,graveyard:revenant,10,1,1
1,ocean,minecraft:deep_ocean,MONSTER,graveyard:revenant,10,1,1
1,ocean,minecraft:warm_ocean,MONSTER,graveyard:revenant,10,1,1
1,frozen_ocean,minecraft:frozen_ocean,MONSTER,graveyard:revenant,10,1,1
1,frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,graveyard:revenant,10,1,1
1,dark_forest,minecraft:dark_forest,MONSTER,graveyard:revenant,10,1,1
1,dark_forest,atmospheric:aspen_parkland,MONSTER,graveyard:revenant,10,1,1
1,mountains,minecraft:frozen_peaks,MONSTER,graveyard:revenant,10,1,1
1,mountains,minecraft:windswept_hills,MONSTER,graveyard:revenant,10,1,1
1,mountains,minecraft:windswept_gravelly_hills,MONSTER,graveyard:revenant,10,1,1
1,mountains,minecraft:grove,MONSTER,graveyard:revenant,10,1,1
1,mountains,minecraft:jagged_peaks,MONSTER,graveyard:revenant,10,1,1
1,mountains,minecraft:stony_peaks,MONSTER,graveyard:revenant,10,1,1
1,mountains,minecraft:snowy_slopes,MONSTER,graveyard:revenant,10,1,1
1,lush_caves,minecraft:lush_caves,MONSTER,graveyard:revenant,10,1,1
1,none,galosphere:crystal_canyons,MONSTER,graveyard:revenant,10,1,1
1,none,galosphere:lichen_caves,MONSTER,graveyard:revenant,10,1,1
1,none,minecraft:dripstone_caves,MONSTER,graveyard:revenant,10,1,1
1,savanna, minecraft:savanna, MONSTER,graveyard:skeleton_creeper,10,1,1
1,savanna, minecraft:savanna_plateau, MONSTER,graveyard:skeleton_creeper,10,1,1
1,savanna, minecraft:windswept_savanna, MONSTER,graveyard:skeleton_creeper,10,1,1
1,none,minecraft:mushroom_fields, MONSTER,graveyard:skeleton_creeper,10,1,1
1,beach,minecraft:beach,MONSTER,graveyard:skeleton_creeper,10,1,1
1,beach,minecraft:snowy_beach,MONSTER,graveyard:skeleton_creeper,10,1,1
1,none,minecraft:stony_shore,MONSTER,graveyard:skeleton_creeper,10,1,1
1,forest,minecraft:forest,MONSTER,graveyard:skeleton_creeper,10,1,1
1,forest,atmospheric:laurel_forest,MONSTER,graveyard:skeleton_creeper,10,1,1
1,forest,autumnity:maple_forest,MONSTER,graveyard:skeleton_creeper,10,1,1
1,forest,environmental:blossom_woods,MONSTER,graveyard:skeleton_creeper,10,1,1
1,forest,minecraft:birch_forest,MONSTER,graveyard:skeleton_creeper,10,1,1
1,forest,minecraft:flower_forest,MONSTER,graveyard:skeleton_creeper,10,1,1
1,forest,minecraft:old_growth_birch_forest,MONSTER,graveyard:skeleton_creeper,10,1,1
1,forest,minecraft:windswept_forest,MONSTER,graveyard:skeleton_creeper,10,1,1
1,plains,minecraft:plains,MONSTER,graveyard:skeleton_creeper,10,1,1
1,plains,autumnity:pumpkin_fields,MONSTER,graveyard:skeleton_creeper,10,1,1
1,plains,environmental:blossom_valleys,MONSTER,graveyard:skeleton_creeper,10,1,1
1,plains,minecraft:meadow,MONSTER,graveyard:skeleton_creeper,10,1,1
1,plains,minecraft:sunflower_plains,MONSTER,graveyard:skeleton_creeper,10,1,1
1,river,minecraft:river,MONSTER,graveyard:skeleton_creeper,10,1,1
1,icy,minecraft:snowy_plains,MONSTER,graveyard:skeleton_creeper,10,1,1
1,icy,minecraft:frozen_river,MONSTER,graveyard:skeleton_creeper,10,1,1
1,icy,minecraft:snowy_taiga,MONSTER,graveyard:skeleton_creeper,10,1,1
1,icy,minecraft:ice_spikes,MONSTER,graveyard:skeleton_creeper,10,1,1
1,taiga,minecraft:taiga,MONSTER,graveyard:skeleton_creeper,10,1,1
1,taiga,environmental:pine_barrens,MONSTER,graveyard:skeleton_creeper,10,1,1
1,taiga,environmental:snowy_pine_barrens,MONSTER,graveyard:skeleton_creeper,10,1,1
1,taiga,minecraft:old_growth_pine_taiga,MONSTER,graveyard:skeleton_creeper,10,1,1
1,taiga,minecraft:old_growth_spruce_taiga,MONSTER,graveyard:skeleton_creeper,10,1,1
1,desert,minecraft:desert,MONSTER,graveyard:skeleton_creeper,10,1,1
1,desert,atmospheric:snowy_scrubland,MONSTER,graveyard:skeleton_creeper,10,1,1
1,desert,atmospheric:scrubland,MONSTER,graveyard:skeleton_creeper,10,1,1
1,desert,atmospheric:rocky_dunes,MONSTER,graveyard:skeleton_creeper,10,1,1
1,desert,atmospheric:petrified_dunes,MONSTER,graveyard:skeleton_creeper,10,1,1
1,desert,atmospheric:dunes,MONSTER,graveyard:skeleton_creeper,10,1,1
1,desert,atmospheric:flourishing_dunes,MONSTER,graveyard:skeleton_creeper,10,1,1
1,desert,atmospheric:spiny_thicket,MONSTER,graveyard:skeleton_creeper,10,1,1
1,badlands,minecraft:badlands,MONSTER,graveyard:skeleton_creeper,10,1,1
1,badlands,minecraft:wooded_badlands,MONSTER,graveyard:skeleton_creeper,10,1,1
1,jungle,minecraft:jungle,MONSTER,graveyard:skeleton_creeper,10,1,1
1,jungle,atmospheric:rainforest_basin,MONSTER,graveyard:skeleton_creeper,10,1,1
1,jungle,atmospheric:rainforest,MONSTER,graveyard:skeleton_creeper,10,1,1
1,jungle,atmospheric:sparse_rainforest,MONSTER,graveyard:skeleton_creeper,10,1,1
1,jungle,atmospheric:sparse_rainforest_basin,MONSTER,graveyard:skeleton_creeper,10,1,1
1,jungle,atmospheric:kousa_jungle,MONSTER,graveyard:skeleton_creeper,10,1,1
1,jungle,minecraft:sparse_jungle,MONSTER,graveyard:skeleton_creeper,10,1,1
1,jungle,minecraft:bamboo_jungle,MONSTER,graveyard:skeleton_creeper,10,1,1
1,swamp,minecraft:swamp,MONSTER,graveyard:skeleton_creeper,10,1,1
1,swamp,environmental:marsh,MONSTER,graveyard:skeleton_creeper,10,1,1
1,swamp,minecraft:mangrove_swamp,MONSTER,graveyard:skeleton_creeper,10,1,1
1,ocean,minecraft:ocean,MONSTER,graveyard:skeleton_creeper,10,1,1
1,ocean,minecraft:lukewarm_ocean,MONSTER,graveyard:skeleton_creeper,10,1,1
1,ocean,minecraft:deep_lukewarm_ocean,MONSTER,graveyard:skeleton_creeper,10,1,1
1,ocean,minecraft:deep_cold_ocean,MONSTER,graveyard:skeleton_creeper,10,1,1
1,ocean,minecraft:cold_ocean,MONSTER,graveyard:skeleton_creeper,10,1,1
1,ocean,minecraft:deep_ocean,MONSTER,graveyard:skeleton_creeper,10,1,1
1,ocean,minecraft:warm_ocean,MONSTER,graveyard:skeleton_creeper,10,1,1
1,frozen_ocean,minecraft:frozen_ocean,MONSTER,graveyard:skeleton_creeper,10,1,1
1,frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,graveyard:skeleton_creeper,10,1,1
1,dark_forest,minecraft:dark_forest,MONSTER,graveyard:skeleton_creeper,10,1,1
1,dark_forest,atmospheric:aspen_parkland,MONSTER,graveyard:skeleton_creeper,10,1,1
1,mountains,minecraft:frozen_peaks,MONSTER,graveyard:skeleton_creeper,10,1,1
1,mountains,minecraft:windswept_hills,MONSTER,graveyard:skeleton_creeper,10,1,1
1,mountains,minecraft:windswept_gravelly_hills,MONSTER,graveyard:skeleton_creeper,10,1,1
1,mountains,minecraft:grove,MONSTER,graveyard:skeleton_creeper,10,1,1
1,mountains,minecraft:jagged_peaks,MONSTER,graveyard:skeleton_creeper,10,1,1
1,mountains,minecraft:stony_peaks,MONSTER,graveyard:skeleton_creeper,10,1,1
1,mountains,minecraft:snowy_slopes,MONSTER,graveyard:skeleton_creeper,10,1,1
1,lush_caves,minecraft:lush_caves,MONSTER,graveyard:skeleton_creeper,10,1,1
1,none,galosphere:crystal_canyons,MONSTER,graveyard:skeleton_creeper,10,1,1
1,none,galosphere:lichen_caves,MONSTER,graveyard:skeleton_creeper,10,1,1
1,none,minecraft:dripstone_caves,MONSTER,graveyard:skeleton_creeper,10,1,1
1,savanna, minecraft:savanna, MONSTER,graveyard:wraith,10,1,1
1,savanna, minecraft:savanna_plateau, MONSTER,graveyard:wraith,10,1,1
1,savanna, minecraft:windswept_savanna, MONSTER,graveyard:wraith,10,1,1
1,none,minecraft:mushroom_fields, MONSTER,graveyard:wraith,10,1,1
1,beach,minecraft:beach,MONSTER,graveyard:wraith,10,1,1
1,beach,minecraft:snowy_beach,MONSTER,graveyard:wraith,10,1,1
1,none,minecraft:stony_shore,MONSTER,graveyard:wraith,10,1,1
1,forest,minecraft:forest,MONSTER,graveyard:wraith,10,1,1
1,forest,atmospheric:laurel_forest,MONSTER,graveyard:wraith,10,1,1
1,forest,autumnity:maple_forest,MONSTER,graveyard:wraith,10,1,1
1,forest,environmental:blossom_woods,MONSTER,graveyard:wraith,10,1,1
1,forest,minecraft:birch_forest,MONSTER,graveyard:wraith,10,1,1
1,forest,minecraft:flower_forest,MONSTER,graveyard:wraith,10,1,1
1,forest,minecraft:old_growth_birch_forest,MONSTER,graveyard:wraith,10,1,1
1,forest,minecraft:windswept_forest,MONSTER,graveyard:wraith,10,1,1
1,plains,minecraft:plains,MONSTER,graveyard:wraith,10,1,1
1,plains,autumnity:pumpkin_fields,MONSTER,graveyard:wraith,10,1,1
1,plains,environmental:blossom_valleys,MONSTER,graveyard:wraith,10,1,1
1,plains,minecraft:meadow,MONSTER,graveyard:wraith,10,1,1
1,plains,minecraft:sunflower_plains,MONSTER,graveyard:wraith,10,1,1
1,river,minecraft:river,MONSTER,graveyard:wraith,10,1,1
1,icy,minecraft:snowy_plains,MONSTER,graveyard:wraith,10,1,1
1,icy,minecraft:frozen_river,MONSTER,graveyard:wraith,10,1,1
1,icy,minecraft:snowy_taiga,MONSTER,graveyard:wraith,10,1,1
1,icy,minecraft:ice_spikes,MONSTER,graveyard:wraith,10,1,1
1,taiga,minecraft:taiga,MONSTER,graveyard:wraith,10,1,1
1,taiga,environmental:pine_barrens,MONSTER,graveyard:wraith,10,1,1
1,taiga,environmental:snowy_pine_barrens,MONSTER,graveyard:wraith,10,1,1
1,taiga,minecraft:old_growth_pine_taiga,MONSTER,graveyard:wraith,10,1,1
1,taiga,minecraft:old_growth_spruce_taiga,MONSTER,graveyard:wraith,10,1,1
1,desert,minecraft:desert,MONSTER,graveyard:wraith,10,1,1
1,desert,atmospheric:snowy_scrubland,MONSTER,graveyard:wraith,10,1,1
1,desert,atmospheric:scrubland,MONSTER,graveyard:wraith,10,1,1
1,desert,atmospheric:rocky_dunes,MONSTER,graveyard:wraith,10,1,1
1,desert,atmospheric:petrified_dunes,MONSTER,graveyard:wraith,10,1,1
1,desert,atmospheric:dunes,MONSTER,graveyard:wraith,10,1,1
1,desert,atmospheric:flourishing_dunes,MONSTER,graveyard:wraith,10,1,1
1,desert,atmospheric:spiny_thicket,MONSTER,graveyard:wraith,10,1,1
1,badlands,minecraft:badlands,MONSTER,graveyard:wraith,10,1,1
1,badlands,minecraft:wooded_badlands,MONSTER,graveyard:wraith,10,1,1
1,jungle,minecraft:jungle,MONSTER,graveyard:wraith,10,1,1
1,jungle,atmospheric:rainforest_basin,MONSTER,graveyard:wraith,10,1,1
1,jungle,atmospheric:rainforest,MONSTER,graveyard:wraith,10,1,1
1,jungle,atmospheric:sparse_rainforest,MONSTER,graveyard:wraith,10,1,1
1,jungle,atmospheric:sparse_rainforest_basin,MONSTER,graveyard:wraith,10,1,1
1,jungle,atmospheric:kousa_jungle,MONSTER,graveyard:wraith,10,1,1
1,jungle,minecraft:sparse_jungle,MONSTER,graveyard:wraith,10,1,1
1,jungle,minecraft:bamboo_jungle,MONSTER,graveyard:wraith,10,1,1
1,swamp,minecraft:swamp,MONSTER,graveyard:wraith,10,1,1
1,swamp,environmental:marsh,MONSTER,graveyard:wraith,10,1,1
1,swamp,minecraft:mangrove_swamp,MONSTER,graveyard:wraith,10,1,1
1,ocean,minecraft:ocean,MONSTER,graveyard:wraith,10,1,1
1,ocean,minecraft:lukewarm_ocean,MONSTER,graveyard:wraith,10,1,1
1,ocean,minecraft:deep_lukewarm_ocean,MONSTER,graveyard:wraith,10,1,1
1,ocean,minecraft:deep_cold_ocean,MONSTER,graveyard:wraith,10,1,1
1,ocean,minecraft:cold_ocean,MONSTER,graveyard:wraith,10,1,1
1,ocean,minecraft:deep_ocean,MONSTER,graveyard:wraith,10,1,1
1,ocean,minecraft:warm_ocean,MONSTER,graveyard:wraith,10,1,1
1,frozen_ocean,minecraft:frozen_ocean,MONSTER,graveyard:wraith,10,1,1
1,frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,graveyard:wraith,10,1,1
1,dark_forest,minecraft:dark_forest,MONSTER,graveyard:wraith,10,1,1
1,dark_forest,atmospheric:aspen_parkland,MONSTER,graveyard:wraith,10,1,1
1,mountains,minecraft:frozen_peaks,MONSTER,graveyard:wraith,10,1,1
1,mountains,minecraft:windswept_hills,MONSTER,graveyard:wraith,10,1,1
1,mountains,minecraft:windswept_gravelly_hills,MONSTER,graveyard:wraith,10,1,1
1,mountains,minecraft:grove,MONSTER,graveyard:wraith,10,1,1
1,mountains,minecraft:jagged_peaks,MONSTER,graveyard:wraith,10,1,1
1,mountains,minecraft:stony_peaks,MONSTER,graveyard:wraith,10,1,1
1,mountains,minecraft:snowy_slopes,MONSTER,graveyard:wraith,10,1,1
1,lush_caves,minecraft:lush_caves,MONSTER,graveyard:wraith,10,1,1
1,none,galosphere:crystal_canyons,MONSTER,graveyard:wraith,10,1,1
1,none,galosphere:lichen_caves,MONSTER,graveyard:wraith,10,1,1
1,none,minecraft:dripstone_caves,MONSTER,graveyard:wraith,10,1,1
1,savanna, minecraft:savanna, MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,savanna, minecraft:savanna_plateau, MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,savanna, minecraft:windswept_savanna, MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,none,minecraft:mushroom_fields, MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,beach,minecraft:beach,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,beach,minecraft:snowy_beach,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,none,minecraft:stony_shore,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,forest,minecraft:forest,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,forest,atmospheric:laurel_forest,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,forest,autumnity:maple_forest,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,forest,environmental:blossom_woods,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,forest,minecraft:birch_forest,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,forest,minecraft:flower_forest,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,forest,minecraft:old_growth_birch_forest,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,forest,minecraft:windswept_forest,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,plains,minecraft:plains,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,plains,autumnity:pumpkin_fields,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,plains,environmental:blossom_valleys,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,plains,minecraft:meadow,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,plains,minecraft:sunflower_plains,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,river,minecraft:river,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,icy,minecraft:snowy_plains,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,icy,minecraft:frozen_river,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,icy,minecraft:snowy_taiga,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,icy,minecraft:ice_spikes,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,taiga,minecraft:taiga,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,taiga,environmental:pine_barrens,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,taiga,environmental:snowy_pine_barrens,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,taiga,minecraft:old_growth_pine_taiga,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,taiga,minecraft:old_growth_spruce_taiga,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,desert,minecraft:desert,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,desert,atmospheric:snowy_scrubland,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,desert,atmospheric:scrubland,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,desert,atmospheric:rocky_dunes,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,desert,atmospheric:petrified_dunes,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,desert,atmospheric:dunes,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,desert,atmospheric:flourishing_dunes,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,desert,atmospheric:spiny_thicket,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,badlands,minecraft:badlands,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,badlands,minecraft:wooded_badlands,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,jungle,minecraft:jungle,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,jungle,atmospheric:rainforest_basin,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,jungle,atmospheric:rainforest,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,jungle,atmospheric:sparse_rainforest,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,jungle,atmospheric:sparse_rainforest_basin,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,jungle,atmospheric:kousa_jungle,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,jungle,minecraft:sparse_jungle,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,jungle,minecraft:bamboo_jungle,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,swamp,minecraft:swamp,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,swamp,environmental:marsh,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,swamp,minecraft:mangrove_swamp,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,ocean,minecraft:ocean,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,ocean,minecraft:lukewarm_ocean,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,ocean,minecraft:deep_lukewarm_ocean,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,ocean,minecraft:deep_cold_ocean,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,ocean,minecraft:cold_ocean,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,ocean,minecraft:deep_ocean,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,ocean,minecraft:warm_ocean,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,frozen_ocean,minecraft:frozen_ocean,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,frozen_ocean,minecraft:deep_frozen_ocean,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,dark_forest,minecraft:dark_forest,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,dark_forest,atmospheric:aspen_parkland,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,mountains,minecraft:frozen_peaks,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,mountains,minecraft:windswept_hills,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,mountains,minecraft:windswept_gravelly_hills,MONSTER,mutantmonsters:mutant_creeper,10,1,1
1,mountains,minecraft:grove,MONSTER,mutantmonsters:mutant_creeper,10,1,1
